"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","305.00","305.00","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","322.50","322.50","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","332.50","332.50","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","335.00","335.00","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","335.00","335.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","335.00","335.00","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","337.50","337.50","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","340.00","340.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","340.00","340.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","340.00","340.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","342.50","342.50","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","342.50","342.50","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","345.00","345.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","347.50","347.50","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","350.00","350.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","350.00","350.00","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","350.00","350.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","352.50","352.50","Pf"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10  (Rapid eUW)","354.00","354.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","354.00","354.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10  (Rapid eUW)","354.00","354.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","355.00","355.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","355.00","355.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","355.00","355.00","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","357.50","357.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","357.50","357.50","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","362.50","362.50","Pf"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","365.00","365.00","Pf"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","365.00","365.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","367.50","367.50","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","367.50","367.50","Pf"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","367.50","367.50","Rg"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","367.50","367.50","Pf"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","367.50","367.50","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","370.00","370.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","377.50","377.50","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","380.00","380.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","380.00","380.00","Pf"
"Illinois Mutual Life Insurance Company  ","B++","10-Year Term","380.00","380.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","380.00","380.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","380.00","380.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","380.00","380.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","385.00","385.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","385.00","385.00","Pf"
"EMC National Life Company               ","B++","Term Select - 10 Year","385.00","385.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","386.50","386.50","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","387.50","387.50","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","387.50","387.50","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","389.00","389.00","Pf"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","389.00","389.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","390.00","390.00","Pf"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","396.50","396.50","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","401.00","401.00","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","402.50","402.50","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","402.50","402.50","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","407.50","407.50","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","407.50","407.50","Pf"
"The Paul Revere Life Insurance Company  ","A","Selector 10 - 10 Year Term","407.50","407.50","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","410.00","410.00","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","410.00","410.00","Rg"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","410.00","410.00","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","410.00","410.00","Rg"
"Aviva Life and Annuity Company          ","A-","10 Year Term 01-2010","412.50","412.50","Pf"
"Aviva Life and Annuity of New York      ","A-","Term 10 01-2010","412.50","412.50","Pf"
"Pacific Life & Annuity Company          ","A+","Pacific-10-NY - 10 Year Renewable","412.50","412.50","Pf"
"Pacific Life Insurance Company          ","A+","Pacific-10 - 10 Year Renewable","412.50","412.50","Pf"
"Pacific Life Insurance Company          ","A+","Pacific-10 - 10 Year Renewable  (WA)","412.50","412.50","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","415.00","415.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","415.00","415.00","Pf"
"Aurora National Life Assurance Company  ","","10-Year Term","417.50","417.50","Rg"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","417.50","417.50","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","417.50","417.50","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","417.50","417.50","Rg"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","422.00","422.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","425.00","425.00","Rg"
"Principal Life Insurance Company        ","A+","10-Year Term","425.00","425.00","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term","425.00","425.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","425.00","425.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","427.50","427.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","427.50","427.50","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","427.50","427.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","427.50","427.50","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","430.00","430.00","Rg"
"Assurity Life Insurance Company         ","A-","Non Med Term 350 - 10 Year Level","432.50","432.50","P+"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","435.00","435.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","435.00","435.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","435.00","435.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","440.00","440.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","440.00","440.00","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","445.00","445.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","445.00","445.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","445.00","445.00","Rg"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","445.00","445.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","445.00","445.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","445.00","445.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","445.00","445.00","Rg"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","445.00","445.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","452.50","452.50","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","454.00","454.00","Rg"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","454.00","454.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","455.00","455.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","455.00","455.00","Rg"
"Sagicor Life Insurance Company          ","A-","Gold Series 10 ZZ Term","456.50","456.50","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","457.50","457.50","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","462.50","462.50","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","462.50","462.50","Rg"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","462.50","462.50","Rg"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","462.50","462.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","462.50","462.50","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","465.00","465.00","Rg"
"Illinois Mutual Life Insurance Company  ","B++","10-Year Term","470.00","470.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","470.00","470.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","470.00","470.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","470.00","470.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","470.00","470.00","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","477.50","477.50","Rg"
