"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","334.00","334.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","349.00","349.00","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","364.00","364.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","366.00","366.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","383.00","383.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","383.00","383.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","383.00","383.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","383.00","383.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","383.00","383.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","384.00","384.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","384.00","384.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","384.00","384.00","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","385.00","385.00","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","389.00","389.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","391.00","391.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","391.00","391.00","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","391.00","391.00","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","391.00","391.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","398.00","398.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","398.00","398.00","Pf"
"Illinois Mutual Life Insurance Company  ","B++","10-Year Term","400.00","400.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","410.00","410.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","410.00","410.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","415.50","415.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","415.50","415.50","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","417.00","417.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","417.00","417.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","422.00","422.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","426.00","426.00","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","426.00","426.00","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","429.00","429.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","435.00","435.00","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","437.00","437.00","Pf"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","438.00","438.00","Pf"
"EMC National Life Company               ","B++","Term Select - 10 Year","443.00","443.00","Pf"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","443.00","443.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","443.00","443.00","Pf"
"","","","443.00","443.00","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","448.00","448.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","448.00","448.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","453.00","453.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","454.00","454.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","454.00","454.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","454.00","454.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","460.00","460.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","460.00","460.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","463.00","463.00","Rg"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","468.00","468.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","472.00","472.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","480.00","480.00","Pf"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","480.00","480.00","Pf"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","480.00","480.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","480.00","480.00","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","480.00","480.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","482.00","482.00","Pf"
