"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Government Personnel Mutual Life        ","A-","Mark X - 10 Year Level Term","142.00","37.20","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10","150.00","40.50","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","155.00","41.85","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","164.00","43.46","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","168.00","44.52","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (50K-199K)","170.78","43.22","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","176.00","49.28","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","178.00","47.17","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","178.00","47.17","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","178.00","46.28","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","180.00","46.80","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","180.00","46.80","Pf"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","180.00","45.69","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","180.00","46.80","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","182.00","48.23","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","182.00","48.23","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","182.00","48.23","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Champion Term II 10","182.00","47.32","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","184.00","47.84","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","184.00","47.84","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","184.00","47.84","Pf"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","185.00","49.03","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","185.00","49.95","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year  (NJ,RI&VA)","186.00","48.36","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","190.00","49.40","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","190.00","49.20","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","190.00","49.20","Pf"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","190.00","49.20","Pf"
"Union Central Life Insurance Company    ","A","Keystone Term 10  (WA)","190.00","49.20","Pf"
"Government Personnel Mutual Life        ","A-","Mark X - 10 Year Level Term","191.00","50.04","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","191.00","49.66","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","191.00","49.66","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","193.00","52.11","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","193.00","51.15","Pf"
