"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","104.47","26.45","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","105.00","27.30","P+"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","105.00","28.35","P+"
"Ohio National Life Assurance Corporation","A+","Term 10","105.00","28.35","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","105.00","27.30","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","105.00","27.30","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","107.50","28.49","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","110.00","28.60","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","110.00","28.60","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","110.00","28.60","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","110.00","28.60","P+"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","110.00","28.60","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","113.00","29.95","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","113.00","29.95","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","113.00","29.95","P+"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL","114.83","29.01","P+"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","115.03","29.27","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","115.42","29.21","P+"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","115.42","29.21","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","116.50","30.87","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","116.50","30.87","P+"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Champion Term II 10","117.50","30.55","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","120.00","31.20","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10","120.00","32.40","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","120.00","31.80","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","120.00","31.20","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","120.00","31.20","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","121.50","32.81","P+"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","122.50","32.46","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","122.50","33.08","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","122.50","32.46","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","122.50","33.08","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","125.00","32.50","P+"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","125.00","34.02","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","125.00","35.63","P+"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","125.00","33.75","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","127.50","33.15","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","129.39","32.74","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","130.00","33.60","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","130.00","33.60","P+"
"Aviva Life and Annuity Company          ","A","10 Year Term 01-2010","130.00","33.80","P+"
"Aviva Life and Annuity of New York      ","A","Term 10 01-2010","130.00","33.80","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","130.00","34.45","P+"
"EMC National Life Company               ","B++","Term Select - 10 Year","130.00","34.45","P+"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","130.00","33.60","P+"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","130.00","34.45","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","130.00","33.80","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","130.00","33.80","P+"
"Union Central Life Insurance Company    ","A","Keystone Term 10  (WA)","130.00","33.60","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","130.50","34.58","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","130.50","34.58","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","130.50","34.58","Pf"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","131.38","35.47","P+"
"Assurity Life Insurance Company         ","A-","Non Med Term 350 - 10 Year Level","132.50","34.98","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","132.50","34.45","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","132.50","34.45","Pf"
"Government Personnel Mutual Life        ","A-","Mark X - 10 Year Level Term","132.50","34.72","P+"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","132.50","34.45","P+"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","132.50","34.45","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","132.50","34.45","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","132.50","34.45","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","132.50","35.11","P+"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","132.50","34.45","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","135.00","35.78","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","135.00","35.78","P+"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL  (OR)","135.11","34.14","P+"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL","136.02","34.37","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","136.37","34.49","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","136.37","34.49","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","136.50","36.17","Pf"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","136.50","36.17","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term","137.50","36.09","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term","137.50","36.09","P+"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","137.50","34.97","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year  (NJ,RI&VA)","137.50","35.75","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","140.00","36.40","P+"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","140.00","37.10","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","140.00","36.40","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","140.00","36.40","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","140.00","36.54","P+"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","140.00","36.40","P+"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Champion Term II 10","140.00","36.40","Pf"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL  (NV)","141.76","37.61","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","142.50","37.76","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","142.50","39.19","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","142.50","38.48","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","142.50","37.76","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","142.50","38.48","Pf"
"Stonebridge Life Insurance Company      ","A+","Stonebridge Term - 10 Year","142.50","37.05","P+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","142.50","39.19","P+"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","143.00","37.90","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","145.00","37.70","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","145.00","39.88","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","145.00","37.70","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","145.00","38.43","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","145.00","39.88","Pf"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","147.13","39.72","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","147.50","38.15","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","147.50","38.15","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","147.50","38.35","R+"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","147.50","38.15","Pf"
"Government Personnel Mutual Life        ","A-","Mark X - 10 Year Level Term","147.50","38.65","Pf"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","147.50","40.03","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (20LCT)","147.50","42.34","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","147.50","42.04","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","147.50","39.09","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","147.50","38.35","R+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","147.50","38.35","R+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","147.50","38.35","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","147.50","38.35","Pf"
"Union Central Life Insurance Company    ","A","Keystone Term 10  (WA)","147.50","38.15","Pf"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10  (Rapid eUW)","149.00","40.23","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","149.00","40.23","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10  (Rapid eUW)","149.00","40.23","Pf"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm - 10 Year","150.00","40.50","P+"
"EMC National Life Company               ","B++","Term Select - 10 Year","150.00","39.75","Pf"
