"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","Term 10","162.00","43.74","Pf"
"Government Personnel Mutual Life        ","A-","Mark X - 10 Year Level Term","163.00","42.71","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","172.00","46.44","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","178.00","47.17","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year  (NJ,RI&VA)","180.00","46.80","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","181.00","47.97","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","181.00","47.97","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (50K-199K)","183.00","46.31","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","183.00","47.58","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","183.00","51.24","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","184.00","49.68","Pf"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","184.00","46.71","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Champion Term II 10","185.00","48.10","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","188.00","49.82","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","189.00","49.14","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","190.00","49.40","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","190.00","49.40","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","190.00","49.40","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solution Protector - 10 Year Term","194.00","52.38","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","196.00","50.96","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","196.00","50.96","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","197.00","51.22","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","197.00","51.22","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","197.00","51.22","Pf"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10  (Rapid eUW)","198.00","53.46","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","198.00","53.46","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10  (Rapid eUW)","198.00","53.46","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","198.00","52.47","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","198.00","52.47","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","198.00","52.47","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","200.00","51.80","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","200.00","51.80","Pf"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","200.00","51.80","Pf"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","200.00","53.00","Pf"
"The Paul Revere Life Insurance Company  ","A","Selector 10 - 10 Year Term","200.00","60.50","Rg"
"Union Central Life Insurance Company    ","A","Keystone Term 10  (WA)","200.00","51.80","Pf"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","201.00","53.27","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","201.00","52.26","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","202.00","52.52","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","202.00","52.52","Pf"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","204.00","54.06","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","207.00","53.82","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","209.00","55.39","Rg"
"New York Life Insurance Company         ","A++","10 Year Level Term (20LCT)","210.00","58.91","Pf"
"EMC National Life Company               ","B++","Term Select - 10 Year","214.00","56.71","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","214.00","55.64","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","214.00","59.92","Rg"
"Assurity Life Insurance Company         ","A-","Non Med Term 350 - 10 Year Level","215.00","56.76","P+"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","215.00","55.90","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","215.00","56.98","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","216.00","57.24","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","221.00","58.57","Pf"
"Government Personnel Mutual Life        ","A-","Mark X - 10 Year Level Term","221.00","57.90","Rg"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","221.00","58.57","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solution Protector - 10 Year Term","222.00","59.94","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","222.00","58.83","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","222.00","57.72","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","222.00","57.72","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","223.00","59.38","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","223.00","60.21","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","223.00","59.10","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","223.00","60.21","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","226.00","63.28","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year  (NJ,RI&VA)","228.00","59.28","Rg"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","230.00","59.80","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","230.00","59.55","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","231.00","61.22","Rg"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (50K-199K)","232.85","58.93","Rg"
