"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","Term 10","82.00","22.14","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","83.00","21.58","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","83.00","21.58","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","83.00","21.58","P+"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","84.00","22.68","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (50K-199K)","85.49","21.65","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","90.00","23.40","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","90.00","23.40","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","90.00","23.40","Pf"
"Government Personnel Mutual Life        ","A-","Mark X - 10 Year Level Term","91.00","23.84","P+"
"Ohio National Life Assurance Corporation","A+","Term 10","91.00","24.57","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","94.00","25.38","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (50K-199K)","96.01","24.30","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (50K-199K)","97.08","24.57","P+"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (50K-199K)","97.08","24.57","P+"
"Government Personnel Mutual Life        ","A-","Mark X - 10 Year Level Term","98.00","25.68","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","99.00","26.24","P+"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","99.00","25.74","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","101.00","26.77","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","101.00","26.77","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","101.00","26.77","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","101.00","27.27","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","101.00","26.77","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","101.00","27.27","P+"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","101.00","25.68","P+"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL","101.56","25.66","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","102.00","26.52","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","102.00","26.52","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","102.00","26.52","P+"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Champion Term II 10","102.00","26.52","P+"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","102.00","26.52","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","103.00","26.58","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","103.00","26.58","P+"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","103.00","26.58","P+"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","103.00","27.30","P+"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","103.00","28.15","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","103.00","26.78","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","103.00","29.36","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","103.00","26.78","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","103.00","26.78","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","103.00","26.78","P+"
"Union Central Life Insurance Company    ","A","Keystone Term 10  (WA)","103.00","26.58","P+"
"EMC National Life Company               ","B++","Term Select - 10 Year","104.00","27.56","P+"
"Ohio National Life Assurance Corporation","A+","Term 10","104.00","28.08","R+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","104.00","27.56","P+"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","104.00","27.56","P+"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","104.60","27.72","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","105.00","27.30","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","105.00","27.30","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","106.00","28.09","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","107.00","27.82","R+"
"New York Life Insurance Company         ","A++","10 Year Level Term (20LCT)","107.00","31.61","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","107.00","27.82","R+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","107.00","27.82","R+"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","107.00","27.18","Pf"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","108.00","28.08","P+"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","108.00","28.08","P+"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","108.00","29.16","R+"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Champion Term II 10","108.00","28.08","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","109.00","28.89","P+"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","109.00","28.34","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","109.00","28.34","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","109.00","28.34","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","109.00","28.34","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","109.00","28.89","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (50K-199K)","110.49","27.97","R+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","111.00","28.86","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","111.00","28.86","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","111.00","28.86","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","111.00","29.97","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","111.00","29.42","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","111.00","29.97","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","111.00","28.86","Pf"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL","111.52","28.18","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","112.00","28.92","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","112.00","28.92","Pf"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","112.00","28.92","Pf"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10  (Rapid eUW)","112.00","30.24","R+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","112.00","30.24","R+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10  (Rapid eUW)","112.00","30.24","R+"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","112.00","29.68","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","112.00","29.68","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","112.00","29.68","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","112.00","29.68","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","112.00","29.68","Pf"
"Union Central Life Insurance Company    ","A","Keystone Term 10  (WA)","112.00","28.92","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (50K-199K)","112.56","28.47","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (50K-199K)","112.56","28.47","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10","114.00","30.78","Rg"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","114.00","30.21","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","114.00","30.21","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","114.00","30.21","Pf"
"American Community Mutual Insurance     ","E","Term 10 Level Term Life","115.00","29.90","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (20LCT)","116.00","33.99","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","116.00","30.16","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","117.00","31.01","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","117.50","32.31","P+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","117.50","32.31","P+"
"EMC National Life Company               ","B++","Term Select - 10 Year","118.00","31.27","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","118.00","31.86","Rg"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","118.00","31.86","P+"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","119.00","31.54","Pf"
"Jackson National Life Insurance Company ","A+","Protector 10-Year Term","119.00","32.13","P+"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","119.00","33.75","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","119.00","30.94","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","119.00","30.94","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","119.30","31.02","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","119.30","31.02","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","119.50","32.86","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","119.50","32.86","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","120.00","31.80","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","120.00","31.80","R+"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL  (NV)","120.00","31.84","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","120.00","31.80","Pf"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL  (OR)","120.10","30.35","P+"
"American National Insurance Company     ","A","ANICO Select 10","121.00","32.07","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","121.00","31.46","R+"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","121.00","31.46","P+"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","121.00","31.46","P+"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","121.00","32.07","Pf"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","121.00","31.46","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","121.00","32.07","R+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","121.00","32.07","R+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","121.00","32.07","R+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","121.00","31.46","R+"
