"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","Term 10","107.50","29.03","P+"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","112.50","30.38","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","115.00","29.90","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","115.00","29.90","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","115.00","29.90","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","116.97","29.60","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","120.00","31.20","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","120.00","31.20","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","120.00","31.20","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","120.00","31.20","P+"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","120.00","31.20","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","122.06","30.89","P+"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","122.06","30.89","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","123.00","32.60","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","123.00","32.60","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","123.00","32.60","P+"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL","128.52","32.47","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","129.00","34.19","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","129.00","34.19","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","130.00","33.80","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10","130.00","35.10","Pf"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","130.00","34.45","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","130.00","33.80","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","130.00","33.80","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","130.00","35.10","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","130.00","34.45","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","130.00","35.10","P+"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","130.00","33.02","P+"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year  (NJ,RI&VA)","130.00","33.80","P+"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","132.50","36.03","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","132.50","37.76","P+"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Champion Term II 10","132.50","34.45","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","134.00","36.18","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","135.00","35.78","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","137.50","35.55","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","137.50","35.55","P+"
"Aviva Life and Annuity Company          ","A","10 Year Term 01-2010","137.50","35.75","P+"
"Aviva Life and Annuity of New York      ","A","Term 10 01-2010","137.50","35.75","P+"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","137.50","35.55","P+"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","137.50","37.13","Pf"
"Union Central Life Insurance Company    ","A","Keystone Term 10  (WA)","137.50","35.55","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","137.63","35.78","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","137.63","35.78","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","139.45","35.29","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","140.00","36.40","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","140.00","36.40","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","140.00","36.40","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","140.00","36.40","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","142.04","35.93","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","142.04","35.93","Pf"
"EMC National Life Company               ","B++","Term Select - 10 Year","142.50","37.76","P+"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","142.50","37.76","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","142.50","37.76","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","142.50","37.05","P+"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL  (OR)","142.64","36.04","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","143.00","37.90","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","143.00","37.90","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","143.00","37.90","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","145.00","37.70","P+"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","145.00","37.70","P+"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","145.00","37.70","P+"
"Principal Life Insurance Company        ","A+","10-Year Term","145.00","38.06","P+"
