"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","155.00","41.85","P+"
"MetLife Insurance Company USA           ","A+","Guaranteed Level Term 10","159.00","42.93","P+"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","159.00","42.93","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","160.00","43.20","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","166.88","42.80","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","170.00","44.20","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","170.00","44.20","P+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","170.00","45.90","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","170.00","44.20","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","170.00","44.20","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","175.00","45.68","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","178.00","48.06","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","179.00","47.44","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","180.00","46.80","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","180.00","46.80","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","180.00","46.80","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","180.00","46.80","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","180.00","46.80","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10","180.00","46.80","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","180.00","46.80","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","180.00","46.80","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","180.00","46.80","P+"
"American National Insurance Company     ","A","ANICO Signature Term 10","185.00","49.03","P+"
"American National Life Ins Company of NY","A","ANICO Signature Term 10","185.00","49.03","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","185.00","48.10","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","185.00","49.03","P+"
"Standard Life and Accident Insurance Co ","A","Advantage Shield Term 10","185.00","49.03","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","185.00","49.03","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","185.00","49.03","P+"
"MetLife Insurance Company USA           ","A+","Guaranteed Level Term 10","189.00","51.03","P+"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","189.00","51.03","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","190.00","52.06","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","190.00","52.06","P+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","190.00","51.30","P+"
"American United Life Insurance Company  ","A+","American Protector Plus - 10-Year Level","195.00","52.68","P+"
"Fidelity Life Association               ","A-","Loyalty Value Term - 10 Year","195.00","54.60","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10","195.00","52.65","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","195.00","51.68","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","195.00","51.68","P+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","195.00","51.68","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","195.00","52.65","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","200.00","51.80","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","200.00","51.80","P+"
"John Hancock Life Insurance Company USA ","A+","10 Year Level Premium Term","200.00","53.54","P+"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","200.00","53.54","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","200.00","54.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","200.00","52.00","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","200.00","52.00","P+"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10","200.00","52.00","P+"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10  (MD)","200.00","52.00","P+"
"MetLife Insurance Company USA           ","A+","Guaranteed Level Term 10","204.00","55.08","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","204.00","55.08","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","205.00","53.30","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","205.00","53.30","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","205.00","55.35","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","205.00","55.35","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","206.09","52.86","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","210.00","54.60","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","210.00","56.70","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","210.00","55.65","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","210.00","54.60","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","215.00","56.98","P+"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","215.00","56.44","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","215.00","56.44","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","218.00","58.86","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","220.00","57.20","Pf"
