"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","1,092.50","294.98","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","1,147.50","309.83","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","1,150.00","299.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","1,170.00","304.20","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","1,170.00","304.20","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","1,172.50","310.71","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","1,272.50","343.58","Pf"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","1,272.50","337.21","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","1,282.50","333.45","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","1,282.50","333.45","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","1,285.00","334.10","Pf"
"American United Life Insurance Company  ","A+","American Protector Plus - 10-Year Level","1,290.00","342.85","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","1,295.00","349.65","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","1,295.00","338.00","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","1,307.50","366.10","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","1,315.00","348.48","Pf"
"Aurora National Life Assurance Company  ","","10-Year Term","1,317.50","349.14","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","1,320.00","356.40","Pf"
"Western-Southern Life Assurance Company ","A-","10-Year Guaranteed Level Term","1,322.50","370.30","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","1,325.00","351.13","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","1,325.00","351.13","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","1,337.50","347.55","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","1,337.50","347.55","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","1,337.50","347.75","Pf"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10","1,337.50","347.75","Pf"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10  (MD)","1,337.50","347.75","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","1,340.00","348.40","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","1,340.00","348.40","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","1,340.00","348.40","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","1,340.00","348.40","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","1,340.00","348.40","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","1,340.00","348.40","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","1,340.00","348.40","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","1,340.00","348.40","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","1,340.00","361.80","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","1,355.00","359.08","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","1,355.00","359.08","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","1,355.00","359.08","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","1,365.00","368.55","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","1,375.00","371.25","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","1,375.00","371.25","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","1,377.50","377.44","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","1,377.50","377.44","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","1,380.00","365.70","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","1,399.50","363.87","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","1,422.50","384.08","Pf"
"Fidelity Life Association               ","A-","Loyalty Value Term - 10 Year","1,427.50","399.70","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","1,432.50","386.78","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","1,432.50","379.61","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","1,432.50","379.61","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","1,437.50","395.31","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","1,437.50","395.31","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","1,440.00","403.20","Pf"
"MetLife Insurance Company USA           ","A+","Guaranteed Level Term 10","1,456.50","393.26","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","1,456.50","393.26","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","1,468.75","381.88","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","1,468.75","381.88","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","1,482.50","385.45","Pf"
"Transamerica Life Insurance Company     ","A-","Trendsetter Express 10  (250K+)","1,490.00","387.40","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","1,495.00","394.68","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","1,497.50","396.84","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","1,525.00","404.13","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","1,525.00","404.13","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","1,525.00","404.13","Pf"
"Grange Life Insurance Company           ","A-","Select Choice Level Term 10 year","1,527.50","427.70","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","1,532.50","409.37","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","1,565.00","422.55","Rg"
"AAA Life Insurance Company              ","A-","10 Year Level Term","1,575.00","409.50","Rg"
"Transamerica Life Insurance Company     ","A-","Trendsetter LB 10","1,575.00","409.50","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","1,595.00","412.95","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","1,602.50","420.66","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","1,602.50","420.66","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","1,605.00","417.30","Rg"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","1,605.00","417.30","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","1,606.50","425.72","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","1,622.50","429.96","Pf"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","1,632.50","437.86","Pf"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","1,642.50","430.34","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term 10 (2014)","1,642.50","430.34","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","1,642.50","430.34","Pf"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","1,650.00","445.50","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","1,650.00","429.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","1,650.00","429.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","1,650.00","445.50","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","1,657.50","428.47","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","1,660.00","439.90","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","1,660.00","439.90","Rg"
"Life Insurance Company of the Southwest ","A","LSW Level Term 10-G","1,665.00","432.90","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","1,675.00","452.25","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","1,677.50","444.54","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","1,677.50","444.54","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","1,677.50","444.54","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","1,692.50","448.51","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","1,700.00","459.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","1,700.00","459.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","1,700.00","459.00","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","1,732.50","452.18","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","1,735.00","451.10","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","1,760.00","475.20","Rg"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","1,761.00","442.25","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","1,765.00","467.73","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","1,765.00","467.73","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","1,765.00","467.73","Rg"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","1,765.00","494.20","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","1,767.50","459.55","Rg"
