"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","110.00","29.70","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","112.50","30.38","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","114.11","29.27","P+"
"MetLife Insurance Company USA           ","A+","Guaranteed Level Term 10","116.50","31.46","P+"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","116.50","31.46","P+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","120.00","32.40","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","125.00","32.50","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","125.00","32.50","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","125.00","32.50","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","125.00","32.50","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10","125.00","32.50","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","125.00","32.50","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","125.00","32.50","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","125.00","32.50","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","127.50","33.15","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","127.50","33.15","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","130.00","33.80","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","130.00","35.10","P+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","130.00","35.10","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","130.00","33.80","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","130.00","34.45","P+"
"MetLife Insurance Company USA           ","A+","Guaranteed Level Term 10","131.50","35.51","P+"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","131.50","35.51","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","132.50","36.31","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","132.50","34.45","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","132.50","36.31","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","132.50","35.78","Pf"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10","132.50","34.45","P+"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10  (MD)","132.50","34.45","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","134.00","35.51","P+"
"American United Life Insurance Company  ","A+","American Protector Plus - 10-Year Level","135.00","36.78","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","135.00","35.24","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","137.50","36.44","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","137.50","36.44","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","137.50","37.13","Pf"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","138.87","35.62","Pf"
"MetLife Insurance Company USA           ","A+","Guaranteed Level Term 10","139.00","37.53","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","139.00","37.53","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","140.00","36.40","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","140.00","37.80","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","140.00","37.80","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","142.50","36.85","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","142.50","36.85","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","142.58","37.07","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","142.58","37.07","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","145.00","37.70","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","145.00","37.70","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","145.00","37.70","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","145.00","37.70","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","145.00","37.70","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","145.00","37.70","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","145.00","37.70","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","145.00","37.70","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","145.00","38.06","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","145.00","38.06","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","145.00","38.43","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","145.00","38.43","P+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","145.00","38.43","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","145.00","37.70","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","147.50","38.35","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","147.50","38.35","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","150.00","39.00","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","150.00","40.50","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","150.00","39.75","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","150.00","39.75","Pf"
"Fidelity Life Association               ","A-","Loyalty Value Term - 10 Year","152.50","42.70","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","155.00","41.85","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","155.00","41.85","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","155.00","41.85","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","155.00","41.08","Pf"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10","157.50","40.95","Pf"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10  (MD)","157.50","40.95","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","160.00","42.40","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","160.00","42.40","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","160.00","43.84","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","160.00","43.84","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","160.00","41.76","P+"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","160.00","42.40","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","162.00","42.12","P+"
"American United Life Insurance Company  ","A+","American Protector Plus - 10-Year Level","162.50","44.06","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","162.50","42.25","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","162.50","42.25","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","162.50","42.25","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","165.00","42.90","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","165.00","42.90","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","165.00","45.38","P+"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","165.00","46.20","Pf"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","165.00","46.04","P+"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","165.00","43.73","P+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","165.00","43.73","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","165.00","43.73","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","165.00","44.55","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","165.00","44.55","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","165.00","45.38","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","166.50","44.12","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","167.50","43.35","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","167.50","43.35","Pf"
"Grange Life Insurance Company           ","A-","Select Choice Level Term 10 year","167.50","46.90","P+"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","167.50","43.97","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","167.50","43.97","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","168.50","44.13","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","170.00","46.75","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","170.00","48.30","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","170.00","45.90","R+"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","170.00","44.20","P+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","170.00","46.75","Pf"
"Grange Life Insurance Company           ","A-","Select Choice Level Term 10 year","172.50","48.30","Pf"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","172.50","45.20","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term 10 (2014)","172.50","45.20","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","172.50","45.20","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","172.50","45.71","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","172.50","45.71","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","172.50","45.71","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","172.50","44.85","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","175.00","47.25","R+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","175.00","45.50","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","175.00","45.50","Pf"
"Fidelity Life Association               ","A-","Loyalty Value Term - 10 Year","180.00","50.40","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","180.00","46.60","P+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","180.00","48.60","R+"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","180.00","48.60","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","182.50","47.45","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","185.00","48.10","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","185.00","48.10","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","185.00","48.10","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","185.00","48.10","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","187.50","48.75","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","187.50","48.75","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","187.50","48.75","R+"
