"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","1,375.00","371.25","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","1,415.00","382.05","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","1,425.00","377.63","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","1,425.00","377.63","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","1,425.00","377.63","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","1,435.00","373.10","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","1,435.00","373.10","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","1,440.00","374.40","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","1,440.00","381.60","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","1,455.00","407.40","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","1,470.00","382.20","Pf"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","1,470.00","385.14","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term 10 (2014)","1,470.00","385.14","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","1,470.00","385.14","Pf"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10","1,470.00","382.20","Pf"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10  (MD)","1,470.00","382.20","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","1,470.00","382.20","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","1,475.00","383.50","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","1,475.00","383.50","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","1,475.00","383.50","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","1,475.00","383.50","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","1,475.00","383.50","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","1,475.00","383.50","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","1,475.00","383.50","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","1,475.00","383.50","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","1,475.00","404.15","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","1,475.00","404.15","Pf"
"American National Insurance Company     ","A","ANICO Signature Term 10","1,485.00","393.53","Pf"
"American National Life Ins Company of NY","A","ANICO Signature Term 10","1,485.00","393.53","Pf"
"Standard Life and Accident Insurance Co ","A","Advantage Shield Term 10","1,485.00","393.53","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","1,495.00","403.65","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","1,496.00","386.92","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","1,500.00","389.80","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","1,500.00","389.80","Pf"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","1,500.00","388.51","Pf"
"Fidelity Life Association               ","A-","Loyalty Value Term - 10 Year","1,500.00","420.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","1,500.00","397.50","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","1,500.00","397.50","Pf"
