"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","332.50","88.11","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","337.50","91.13","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","342.50","89.05","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","342.50","89.05","P+"
"MetLife Insurance Company USA           ","A+","Guaranteed Level Term 10","344.00","92.88","P+"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","344.00","92.88","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","345.00","93.15","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","347.50","90.35","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","347.50","90.35","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","347.50","90.35","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","347.50","90.35","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10","347.50","90.35","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","347.50","90.35","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","347.50","90.35","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","347.50","90.35","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","349.24","89.57","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","355.00","92.30","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","355.00","95.85","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","362.50","97.88","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","362.50","97.88","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","367.50","97.39","P+"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","370.00","97.13","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","370.00","97.13","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","370.00","99.90","P+"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10","372.50","96.85","P+"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10  (MD)","372.50","96.85","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","375.00","102.75","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","375.00","102.75","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","377.50","98.15","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","377.50","98.53","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","377.50","98.15","P+"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","384.50","99.97","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","385.00","102.03","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","385.00","102.03","P+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","385.00","102.03","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","385.00","100.10","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","385.00","100.10","P+"
"MetLife Insurance Company USA           ","A+","Guaranteed Level Term 10","389.00","105.03","P+"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","389.00","105.03","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","392.50","104.01","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","392.50","104.01","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","392.50","104.01","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","395.00","104.68","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","397.50","103.15","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","397.50","103.15","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","397.50","103.35","P+"
"Fidelity Life Association               ","A-","Loyalty Value Term - 10 Year","400.00","112.00","P+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","400.00","108.00","P+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","405.00","109.35","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","407.50","105.95","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","407.50","105.95","Pf"
"MetLife Insurance Company USA           ","A+","Guaranteed Level Term 10","409.00","110.43","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","409.00","110.43","Pf"
