"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Polish Roman Catholic Union of America  ","","10 Year Renewable Level Term","195.00","51.68","Pf"
"","","","212.50","56.31","Rg"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","225.00","63.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","247.50","66.83","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","250.00","66.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","260.00","67.60","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","260.00","67.60","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","262.50","70.88","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","265.00","71.55","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","267.50","70.89","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","267.50","70.89","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","270.00","70.20","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","270.00","72.90","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","270.00","75.60","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","275.00","71.50","Pf"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10","275.00","71.50","Pf"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10  (MD)","275.00","71.50","Pf"
"National Western Life Insurance Company ","A","NWL Term 10","282.50","74.86","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","285.00","76.95","Pf"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","285.00","75.53","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","290.00","76.56","Pf"
"National Western Life Insurance Company ","A","NWL Secure Term 10","290.00","76.85","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","290.00","78.30","Pf"
"Transamerica Life Insurance Company     ","A-","Trendsetter Express 10  (250K+)","292.50","76.05","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","295.00","79.65","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","297.50","80.33","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term","297.50","78.84","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","297.50","78.84","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","300.00","78.30","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","302.50","78.65","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","302.50","80.16","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","302.50","78.65","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","302.50","78.65","Pf"
"Aurora National Life Assurance Company  ","","10-Year Term","305.00","80.83","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","305.00","82.35","Rg"
"American United Life Insurance Company  ","A+","American Protector Plus - 10-Year Level","307.50","82.49","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","307.50","79.75","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","307.50","79.75","Pf"
"Grange Life Insurance Company           ","A-","Select Choice Level Term 10 year","307.50","86.10","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","310.00","83.70","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","310.00","83.70","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","310.00","83.70","Pf"
"Transamerica Life Insurance Company     ","A-","Trendsetter LB 10","310.00","80.60","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","312.50","81.25","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","312.50","81.25","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","312.50","81.25","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","312.50","81.25","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","312.50","81.25","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","312.50","81.25","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","312.50","81.25","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","312.50","81.25","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","312.50","81.25","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","312.50","82.81","Rg"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","312.50","84.38","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","314.00","83.21","Pf"
"MetLife Insurance Company USA           ","A+","Guaranteed Level Term 10","314.00","84.78","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","314.00","84.78","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","316.38","82.26","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","316.38","82.26","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","316.50","83.44","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","320.00","84.80","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","320.00","84.80","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","320.00","84.80","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","320.00","84.80","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","320.00","84.80","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","322.00","83.72","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","325.00","86.13","Rg"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","328.50","84.13","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","330.00","87.45","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","330.00","87.45","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","330.00","87.45","Pf"
