"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","735.00","198.45","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","762.00","205.74","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","795.00","206.70","Pf"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10","803.00","208.78","Pf"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10  (MD)","803.00","208.78","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","806.00","213.59","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","814.00","211.64","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","814.00","215.71","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","814.00","215.71","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","814.00","215.71","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","814.00","211.64","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","819.00","212.94","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","819.00","212.94","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","828.00","231.84","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","841.00","218.66","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","845.00","231.53","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","845.00","231.53","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","847.00","224.46","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","847.00","224.46","Pf"
"Western-Southern Life Assurance Company ","A-","10-Year Guaranteed Level Term","852.00","238.56","Pf"
"Fidelity Life Association               ","A-","Loyalty Value Term - 10 Year","855.00","239.40","Pf"
"American United Life Insurance Company  ","A+","American Protector Plus - 10-Year Level","856.00","227.84","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","859.00","240.52","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","860.00","232.20","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","861.00","228.17","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","861.00","228.17","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","869.00","225.74","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","869.00","225.74","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","869.00","225.94","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","869.00","225.94","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","869.00","225.94","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","869.00","225.94","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","869.00","225.94","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","869.00","225.94","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","869.00","225.94","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","869.00","225.94","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","878.00","237.06","Pf"
"MetLife Insurance Company USA           ","A+","Guaranteed Level Term 10","883.00","238.41","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","883.00","238.41","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","884.00","229.84","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","885.00","230.10","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","892.00","240.84","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","893.00","236.65","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","902.00","243.54","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","909.00","244.14","Pf"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","916.00","242.74","Pf"
"Aurora National Life Assurance Company  ","","10-Year Term","934.00","247.51","Rg"
"Grange Life Insurance Company           ","A-","Select Choice Level Term 10 year","949.00","265.72","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","964.00","250.64","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","964.00","250.64","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","966.00","251.16","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","970.00","261.90","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","970.00","257.05","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","970.00","261.90","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","975.00","263.25","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","990.00","256.31","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","992.00","262.88","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","993.00","263.15","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","993.00","263.15","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","993.00","263.15","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","1,010.00","266.64","P+"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","1,024.00","265.48","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","1,049.00","277.99","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","1,049.50","288.61","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","1,049.50","288.61","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","1,057.00","285.39","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","1,073.00","284.35","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","1,073.00","284.35","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","1,073.00","284.35","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","1,074.00","284.61","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term","1,083.00","287.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","1,083.00","287.00","Rg"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","1,086.00","304.08","Rg"
"AAA Life Insurance Company              ","A-","10 Year Level Term","1,095.00","284.70","Rg"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","1,095.00","306.60","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","1,120.00","302.40","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","1,120.00","296.80","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","1,120.00","296.80","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","1,122.00","291.72","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","1,122.00","302.94","Rg"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10","1,122.00","291.72","Rg"
