"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","271.00","271.00","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","276.00","276.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","281.00","281.00","Pf"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10","305.00","305.00","Pf"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10  (MD)","305.00","305.00","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","309.00","309.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","312.00","312.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","312.00","312.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","315.00","315.00","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","315.00","315.00","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","316.00","316.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","317.00","317.00","Pf"
"American United Life Insurance Company  ","A+","American Protector Plus - 10-Year Level","324.00","324.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","331.00","331.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","334.00","334.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","334.00","334.00","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","334.00","334.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","335.00","335.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","335.00","335.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","338.00","338.00","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","338.00","338.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","338.00","338.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","338.00","338.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","339.00","339.00","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","341.00","341.00","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","347.00","347.00","Pf"
"Fidelity Life Association               ","A-","Loyalty Value Term - 10 Year","347.00","347.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","349.00","349.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","349.00","349.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","349.00","349.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","349.00","349.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","349.00","349.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","357.00","357.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","357.00","357.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","357.00","357.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","357.00","357.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","357.00","357.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","357.00","357.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","357.00","357.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","357.00","357.00","Pf"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","357.00","357.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","366.00","366.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","366.00","366.00","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","370.00","370.00","Rg"
"Western-Southern Life Assurance Company ","A-","10-Year Guaranteed Level Term","373.00","373.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","375.00","375.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","375.00","375.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","381.00","381.00","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","381.00","381.00","Rg"
"Grange Life Insurance Company           ","A-","Select Choice Level Term 10 year","384.00","384.00","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","387.00","387.00","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","387.50","387.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","387.50","387.50","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","389.00","389.00","Pf"
"Aurora National Life Assurance Company  ","","10-Year Term","390.00","390.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","396.00","396.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","397.00","397.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","397.00","397.00","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","399.00","399.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","400.00","400.00","Pf"
"MetLife Insurance Company USA           ","A+","Guaranteed Level Term 10","401.00","401.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","401.00","401.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","404.00","404.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","404.00","404.00","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","405.00","405.00","Rg"
"Polish Roman Catholic Union of America  ","","10 Year Renewable Level Term","405.00","405.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","405.00","405.00","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","410.00","410.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","411.00","411.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","411.00","411.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","411.00","411.00","Rg"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","412.00","412.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","413.00","413.00","Pf"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10","415.00","415.00","Rg"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10  (MD)","415.00","415.00","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","417.00","417.00","Rg"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","420.00","420.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","420.00","420.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","422.00","422.00","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","422.00","422.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","422.00","422.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","423.00","423.00","Pf"
"Life Insurance Company of the Southwest ","A","LSW Level Term 10-G","424.00","424.00","Pf"
"National Western Life Insurance Company ","A","NWL Term 10","424.00","424.00","Pf"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","431.00","431.00","Rg"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","431.00","431.00","Rg"
"AAA Life Insurance Company              ","A-","10 Year Level Term","432.00","432.00","Rg"
"American National Insurance Company     ","A","ANICO Signature Term Express 10","432.00","432.00","Rg"
"American National Life Ins Company of NY","A","ANICO Signature Term Express 10","432.00","432.00","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","432.00","432.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","432.00","432.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","432.00","432.00","Rg"
"Standard Life and Accident Insurance Co ","A","Advantage Shield Term 10","432.00","432.00","Rg"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","432.00","432.00","Rg"
"National Western Life Insurance Company ","A","NWL Secure Term 10","433.00","433.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","434.00","434.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","435.00","435.00","Pf"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","436.00","436.00","Rg"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","439.00","439.00","Rg"
"American United Life Insurance Company  ","A+","American Protector Plus - 10-Year Level","445.00","445.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","446.00","446.00","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","446.00","446.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","447.00","447.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","447.00","447.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","447.00","447.00","Pf"
