"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","80.00","20.80","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","80.00","21.60","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","80.00","20.80","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","80.45","20.64","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","81.00","21.06","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA & TX)","81.00","21.06","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","81.00","21.06","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10","81.00","21.06","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA & TX)","81.00","21.06","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","81.00","21.06","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","81.00","21.87","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","87.00","23.49","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","89.00","23.14","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","89.00","23.14","Pf"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","89.36","22.92","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","90.00","23.40","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA & TX)","90.00","23.40","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","90.00","23.40","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","90.00","23.40","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA & TX)","90.00","23.40","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","90.00","23.40","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","90.00","24.30","Pf"
"American United Life Insurance Company  ","A+","American Protector Plus - LTP 10/10","97.00","N/A","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","97.00","25.22","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","97.00","25.22","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","97.00","25.70","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","97.00","26.19","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","97.00","25.70","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","97.00","26.19","P+"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10","97.00","25.22","P+"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10  (MD)","97.00","25.22","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","98.00","25.48","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","98.00","25.48","P+"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","98.00","25.97","P+"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","99.00","25.74","P+"
"Hartford Life and Annuity Insurance Co  ","A-","Hartford Bicentennial Term 10","99.00","25.74","P+"
"Hartford Life Insurance Company         ","A-","Hartford Bicentennial Term 10","99.00","25.74","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","100.00","26.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","100.00","26.50","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","100.00","26.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","100.00","26.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","100.00","26.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","101.00","26.06","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","101.00","26.06","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","101.00","27.27","R+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","101.35","26.35","P+"
