"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","305.00","82.35","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","322.50","90.30","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","332.50","89.78","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","335.00","87.10","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","335.00","93.80","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","335.00","87.10","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","336.50","90.86","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10  (MN,OH,VA,WA)","336.50","90.86","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","337.50","87.75","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","337.50","87.75","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","337.50","87.75","Pf"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10","342.50","89.05","Pf"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10  (MD)","342.50","89.05","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","345.00","91.42","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","347.50","93.83","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","350.00","92.75","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","350.00","92.75","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","350.00","92.75","Pf"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10  (Rapid eUW)","354.00","95.58","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","355.00","95.85","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","355.00","94.07","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","355.00","94.07","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","357.50","92.95","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","357.50","96.53","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","357.50","94.74","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term  (CA)","362.50","94.61","Pf"
"Hartford Life and Annuity Insurance Co  ","A-","Hartford Bicentennial Term 10","365.00","94.90","Pf"
"Hartford Life Insurance Company         ","A-","Hartford Bicentennial Term 10","365.00","94.90","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","367.50","95.55","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","367.50","95.55","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","367.50","95.55","Pf"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","367.50","97.39","Rg"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","367.50","97.39","Pf"
"Transamerica Life Insurance Company     ","A-","Trendsetter Express 10  (250K+)","370.00","96.20","Pf"
"National Western Life Insurance Company ","A","NWL Term 10","372.50","98.71","Pf"
"Sagicor Life Insurance Company          ","A-","10 Year Term  (Simplified Issue)","372.50","98.71","Pf"
"American United Life Insurance Company  ","A+","American Protector Plus - LTP 10/10","375.00","N/A","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","377.50","98.15","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","380.00","98.60","Pf"
