"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","110.00","29.70","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","112.50","30.38","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","114.11","29.27","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","117.50","30.55","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","117.50","30.55","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","125.00","32.50","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","125.00","32.50","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA & TX)","125.00","32.50","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","125.00","32.50","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10","125.00","32.50","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA & TX)","125.00","32.50","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","125.00","32.50","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","125.00","32.50","P+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","130.00","35.10","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","130.00","35.10","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","130.00","34.45","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","130.00","35.10","P+"
"American United Life Insurance Company  ","A+","American Protector Plus - LTP 10/10","132.50","N/A","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","132.50","34.45","Pf"
"Midland National Life Insurance Company ","A+","Premier CS5 - 10 Year Term","132.50","36.03","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","132.50","34.45","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10 Gen 6","132.50","37.76","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","132.50","34.45","Pf"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10","132.50","34.45","P+"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10  (MD)","132.50","34.45","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","134.00","35.51","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","134.00","35.51","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","135.00","36.45","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","136.50","36.86","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10  (MN,OH,VA,WA)","136.50","36.86","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","137.50","35.55","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","137.50","35.55","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","137.50","36.44","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","138.87","35.62","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","140.00","36.40","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","140.00","37.80","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","142.50","37.76","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","142.58","37.07","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","142.58","37.07","P+"
"Aviva Life and Annuity Company          ","A-","10 Year Term 01-2010","145.00","37.70","P+"
"Aviva Life and Annuity of New York      ","A-","Term 10 01-2010","145.00","37.70","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","145.00","38.42","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","145.00","37.70","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA & TX)","145.00","37.70","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","145.00","37.70","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","145.00","37.70","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA & TX)","145.00","37.70","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","145.00","37.70","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","145.00","37.70","P+"
"Principal Life Insurance Company        ","A+","10-Year Term","145.00","38.06","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term","145.00","38.06","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","145.00","38.42","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","145.00","38.42","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","145.00","38.42","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","145.00","37.70","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term  (CA)","147.50","38.50","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","150.00","39.00","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","150.00","42.00","Pf"
"Hartford Life and Annuity Insurance Co  ","A-","Hartford Bicentennial Term 10","150.00","39.00","P+"
"Hartford Life Insurance Company         ","A-","Hartford Bicentennial Term 10","150.00","39.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","150.00","39.75","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","150.00","39.75","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","150.00","39.75","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","152.50","39.65","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","152.50","39.65","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","152.50","39.65","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","152.50","39.80","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","152.50","39.65","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","155.00","41.85","P+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","155.00","41.85","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","155.00","41.85","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","155.00","41.85","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","155.00","41.07","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","155.00","41.85","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","156.50","42.26","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10  (MN,OH,VA,WA)","156.50","42.26","Pf"
"American United Life Insurance Company  ","A+","American Protector Plus - LTP 10/10","157.50","N/A","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","157.50","40.95","P+"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10","157.50","40.95","Pf"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10  (MD)","157.50","40.95","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","160.00","41.40","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","160.00","41.40","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","160.00","41.60","R+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","160.00","42.40","Pf"
"Midland National Life Insurance Company ","A+","Premier CS5 - 10 Year Term","160.00","43.37","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10 Gen 6","160.00","45.60","Pf"
"Sagicor Life Insurance Company          ","A-","10 Year Term  (Simplified Issue)","160.00","42.40","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","160.00","41.60","R+"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10  (Rapid eUW)","161.50","43.61","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","162.00","42.12","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","162.50","42.25","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","165.00","42.90","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","165.00","42.90","P+"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","165.00","46.03","P+"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","165.00","43.72","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","165.00","43.72","P+"
"Grange Life Insurance Company           ","A-","Select Choice Level Term 10 year","167.50","46.90","P+"
