"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","347.50","93.83","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","360.00","93.60","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","360.00","93.60","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","365.00","102.20","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","365.00","98.55","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","367.50","97.39","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","370.00","96.20","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","375.00","99.37","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","375.00","99.37","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","375.00","99.37","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","377.50","101.93","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","377.50","100.04","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","385.00","100.10","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","387.50","100.75","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","387.50","100.75","Pf"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10","387.50","100.75","Pf"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10  (MD)","387.50","100.75","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","391.50","105.71","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10  (MN,OH,VA,WA)","391.50","105.71","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","392.50","102.05","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","392.50","102.05","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term  (CA)","395.00","103.10","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","405.00","107.32","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","407.50","105.95","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA & TX)","407.50","105.95","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","407.50","105.95","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","407.50","105.95","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA & TX)","407.50","105.95","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","407.50","105.95","Pf"
"American United Life Insurance Company  ","A+","American Protector Plus - LTP 10/10","410.00","N/A","Pf"
"Hartford Life and Annuity Insurance Co  ","A-","Hartford Bicentennial Term 10","410.00","106.60","Pf"
"Hartford Life Insurance Company         ","A-","Hartford Bicentennial Term 10","410.00","106.60","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","410.00","108.65","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","410.00","108.65","Pf"
