"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","107.50","29.03","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","112.50","30.38","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","114.11","29.27","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","115.00","29.90","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","115.00","29.90","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","117.50","30.55","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","117.50","30.55","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","125.00","32.50","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA & TX)","125.00","32.50","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","125.00","32.50","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10","125.00","32.50","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA & TX)","125.00","32.50","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","125.00","32.50","P+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","127.50","34.43","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","130.00","33.80","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","130.00","33.80","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","130.00","35.10","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","130.00","33.80","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","130.00","35.10","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","130.00","34.45","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","130.00","35.10","P+"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10","130.00","33.80","P+"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10  (MD)","130.00","33.80","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","131.50","34.85","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","131.50","34.85","P+"
"American United Life Insurance Company  ","A+","American Protector Plus - LTP 10/10","132.50","N/A","P+"
"Midland National Life Insurance Company ","A+","Premier CS5 - 10 Year Term","132.50","36.03","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10 Gen 6","132.50","37.76","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","134.00","36.18","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10  (MN,OH,VA,WA)","134.00","36.18","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","136.39","34.98","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","137.50","35.55","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","137.50","35.55","P+"
"Aviva Life and Annuity Company          ","A-","10 Year Term 01-2010","137.50","35.75","P+"
"Aviva Life and Annuity of New York      ","A-","Term 10 01-2010","137.50","35.75","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","137.50","35.75","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","137.50","37.13","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","137.50","36.44","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","137.50","36.44","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","137.50","36.44","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","137.50","35.75","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","137.63","35.78","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","137.63","35.78","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","140.00","36.40","P+"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","140.00","39.20","Pf"
