"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","102.50","27.68","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","105.00","28.35","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","106.69","27.37","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","107.50","27.95","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","107.50","27.95","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","115.00","29.90","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","115.00","29.90","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA & TX)","115.00","29.90","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","115.00","29.90","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10","115.00","29.90","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA & TX)","115.00","29.90","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","115.00","29.90","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","115.00","29.90","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","120.00","32.40","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","120.00","32.40","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","121.50","32.20","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","121.50","32.20","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","122.50","31.85","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","122.50","31.85","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","122.50","33.08","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","122.50","32.46","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","122.50","33.08","P+"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10","122.50","31.85","P+"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10  (MD)","122.50","31.85","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","124.00","33.48","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10  (MN,OH,VA,WA)","124.00","33.48","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","125.00","32.50","P+"
"American United Life Insurance Company  ","A+","American Protector Plus - LTP 10/10","125.00","N/A","P+"
"Midland National Life Insurance Company ","A+","Premier CS5 - 10 Year Term","125.00","34.02","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","125.00","32.50","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10 Gen 6","125.00","35.62","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","126.49","32.44","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","127.50","34.43","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","127.50","33.79","P+"
"Aviva Life and Annuity Company          ","A-","10 Year Term 01-2010","130.00","33.80","P+"
"Aviva Life and Annuity of New York      ","A-","Term 10 01-2010","130.00","33.80","P+"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","130.00","34.45","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","130.00","33.80","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","130.00","33.80","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","132.50","34.25","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","132.50","34.25","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","132.50","35.11","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","132.50","35.11","P+"
