"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","615.00","166.05","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","645.00","174.15","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","655.00","170.30","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","655.00","170.30","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","655.00","183.40","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","655.00","170.30","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","665.00","176.22","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","665.00","176.22","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","665.00","176.22","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","670.00","177.55","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term  (CA)","680.00","177.48","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","680.00","180.20","Pf"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","690.00","180.75","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","690.00","179.40","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","690.00","179.40","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","690.00","186.30","Pf"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","695.00","182.09","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","695.00","182.09","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","705.00","183.30","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA & TX)","705.00","183.30","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","705.00","183.30","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","705.00","183.30","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA & TX)","705.00","183.30","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","705.00","183.30","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","709.00","187.88","Pf"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","709.00","187.88","Pf"
"American National Insurance Company     ","A","ANICO Signature Term 10","710.00","188.15","Pf"
"American National Life Ins Company of NY","A","ANICO Signature Term 10","710.00","188.15","Pf"
"Standard Life and Accident Insurance Co ","A","Advantage Shield Term 10","710.00","188.15","Pf"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10","710.00","184.60","Pf"
"Transamerica Life Insurance Company     ","A-","Trendsetter Super 10  (MD)","710.00","184.60","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","714.00","192.78","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10  (MN,OH,VA,WA)","714.00","192.78","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","715.00","186.62","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","715.00","189.47","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","715.00","189.47","Pf"
"American United Life Insurance Company  ","A+","American Protector Plus - LTP 10/10","720.00","N/A","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","720.00","187.20","Pf"
"Midland National Life Insurance Company ","A+","Premier CS5 - 10 Year Term","720.00","192.89","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10 Gen 6","720.00","205.20","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","725.00","188.50","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","725.00","188.50","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","735.00","198.45","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","735.00","194.77","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","735.00","198.45","Pf"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","745.00","197.42","Pf"
"Hartford Life and Annuity Insurance Co  ","A-","Hartford Bicentennial Term 10","750.00","195.00","Pf"
"Hartford Life Insurance Company         ","A-","Hartford Bicentennial Term 10","750.00","195.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","750.00","195.00","Pf"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10  (Rapid eUW)","759.00","204.93","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","760.00","205.20","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","760.00","201.40","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","760.00","205.20","Pf"
"Transamerica Life Insurance Company     ","A-","Trendsetter Express 10  (250K+)","760.00","197.60","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","770.00","207.90","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","770.00","200.20","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","775.00","201.30","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","775.00","201.30","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","780.00","210.60","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","780.00","202.80","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","785.00","204.10","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","787.00","204.62","Pf"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","790.00","210.10","Pf"
"Grange Life Insurance Company           ","A-","Select Choice Level Term 10 year","795.00","222.60","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","805.00","213.32","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","805.00","213.32","Rg"
"Transamerica Life Insurance Company     ","A-","Trendsetter LB 10","805.00","209.30","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","805.00","225.40","Pf"
"Sagicor Life Insurance Company          ","A-","10 Year Term","810.00","214.65","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","815.00","220.05","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","835.00","216.18","Pf"
"National Western Life Insurance Company ","A","NWL Term 10","840.00","222.60","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","840.00","218.40","Pf"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","840.00","222.60","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","840.00","218.40","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","840.00","218.40","Rg"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term","855.00","225.72","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term  (WA)","855.00","225.72","Pf"
"Aviva Life and Annuity Company          ","A-","10 Year Term 01-2010","855.00","222.30","Pf"
"Aviva Life and Annuity of New York      ","A-","Term 10 01-2010","855.00","222.30","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term","860.00","225.75","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term","860.00","225.75","Pf"
"National Western Life Insurance Company ","A","NWL Secure Term 10","865.00","229.22","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","870.00","233.80","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","875.00","236.25","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","875.00","231.87","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","876.00","221.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","882.50","242.69","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","882.50","242.69","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","885.00","230.10","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","890.00","231.40","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","890.00","231.40","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","891.00","231.25","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","895.00","232.70","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","895.00","237.17","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","895.00","237.17","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","895.00","237.17","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","895.00","232.70","Rg"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","900.00","234.00","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","900.00","238.50","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","900.00","234.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","905.00","239.82","Rg"
"Western-Southern Life Assurance Company ","A-","10-Year Guaranteed Level Term","915.00","256.20","Pf"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","920.00","243.80","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term  (CA)","920.00","240.12","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","925.00","249.75","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) - 10 Year Term II","925.00","245.12","Pf"
