Comp,are I,c.                              December 9# 2013Product,
Code,Code,Product Name                            CategoryAAAL,
,,10 Year Level Term                            3,
,,15 Year Level Term                            4,
,,20 Year Level Term                            5,
,,25 Year Level Term                            6,
,,30 Year Level Term                            7,
,,15 Year Level Term  (with ROP)                J,
,,20 Year Level Term  (with ROP)                K,
,,25 Year Level Term  (with ROP)                L,
,,30 Year Level Term  (with ROP)                MAAAP,
,,10 Year Level Term  (Super Pfd/Std Plus)      3,
,,15 Year Level Term  (Super Pfd/Std Plus)      4,
,,20 Year Level Term  (Super Pfd/Std Plus)      5,
,,25 Year Level Term  (Super Pfd/Std Plus)      6,
,,30 Year Level Term  (Super Pfd/Std Plus)      7,
,,15 Year Level Term  (Super Pfd/Std Plus)      J,
,,20 Year Level Term  (Super Pfd/Std Plus)      K,
,,25 Year Level Term  (Super Pfd/Std Plus)      L,
,,30 Year Level Term  (Super Pfd/Std Plus)      MABBE,
,,TrueTerm (2012) - 12 Year                     FABBP,
,,TrueTerm - 12 Year (P+ Elite#R+ Select)       FABCE,
,,TrueTerm (2012) - 13 Year                     FABCP,
,,TrueTerm - 13 Year (P+ Elite#R+ Select)       FABDE,
,,TrueTerm (2012) - 14 Year                     FABDP,
,,TrueTerm - 14 Year (P+ Elite#R+ Select)       FABEE,
,,TrueTerm (2012) - 16 Year                     FABEP,
,,TrueTerm - 16 Year (P+ Elite#R+ Select)       FABFE,
,,TrueTerm (2012) - 17 Year                     FABFP,
,,TrueTerm - 17 Year (P+ Elite#R+ Select)       FABGE,
,,TrueTerm (2012) - 18 Year                     FABGP,
,,TrueTerm - 18 Year (P+ Elite#R+ Select)       FABHE,
,,TrueTerm (2012) - 19 Year                     FABHP,
,,TrueTerm - 19 Year (P+ Elite#R+ Select)       FABIE,
,,TrueTerm (2012) - 21 Year                     FABIP,
,,TrueTerm - 21 Year (P+ Elite#R+ Select)       FABJE,
,,TrueTerm (2012) - 22 Year                     FABJP,
,,TrueTerm - 22 Year (P+ Elite#R+ Select)       FABKE,
,,TrueTerm (2012) - 23 Year                     FABKP,
,,TrueTerm - 23 Year (P+ Elite#R+ Select)       FABLE,
,,TrueTerm (2012) - 24 Year                     FABLP,
,,TrueTerm - 24 Year (P+ Elite#R+ Select)       FABME,
,,TrueTerm (2012) - 26 Year                     FABMP,
,,TrueTerm - 26 Year (P+ Elite#R+ Select)       FABNE,
,,TrueTerm (2012) - 27 Year                     FABNP,
,,TrueTerm - 27 Year (P+ Elite#R+ Select)       FABOE,
,,TrueTerm (2012) - 28 Year                     FABOP,
,,TrueTerm - 28 Year (P+ Elite#R+ Select)       FABPE,
,,TrueTerm (2012) - 29 Year                     FABPP,
,,TrueTerm - 29 Year (P+ Elite#R+ Select)       FABTE,
,,TrueTerm (2012) - 11 Year                     FABTP,
,,TrueTerm - 11 Year (P+ Elite#R+ Select)       FAGBG,
,,Select-a-Term - 16 Year                       FAGBH,
,,Select-a-Term - 16 Year  (Plus)               FCompul,i
fe S,.,December 9# 2013Product Code,
Comp,Produ,t Name                            CategoryAGCG,
,Sele,t-a-Term - 17 Year                       FAGCH,
,Sele,t-a-Term - 17 Year  (Plus)               FAGDG,
,Sele,t-a-Term - 18 Year                       FAGDH,
,Sele,t-a-Term - 18 Year  (Plus)               FAGEG,
