"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","570.00","151.05","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","585.00","155.03","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","590.00","156.35","P+"
"Ohio National Life Assurance Corporation","A+","Term 10","620.00","167.40","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","630.00","163.80","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","630.00","163.80","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","635.00","165.10","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","635.00","165.10","P+"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","635.00","165.10","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","638.00","169.07","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","638.00","169.07","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","638.00","169.07","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","640.00","166.40","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","645.00","167.70","P+"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","645.00","167.50","P+"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","645.00","174.15","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","645.00","167.70","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","645.00","167.70","P+"
"Union Central Life Insurance Company    ","A","Keystone Term 10","645.00","167.50","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","653.26","165.23","P+"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","653.26","165.23","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","653.26","165.23","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","655.00","173.58","P+"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","660.00","171.60","P+"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","660.00","171.60","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","665.00","173.57","P+"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","670.00","179.54","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","670.00","190.95","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","670.00","177.55","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","670.00","177.55","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","679.00","179.94","P+"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","679.00","183.33","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","679.00","183.33","P+"
"","","","679.00","183.33","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","679.00","179.94","P+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","680.00","178.16","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","680.00","178.16","P+"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","680.05","172.44","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","685.00","178.10","P+"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","685.00","178.10","P+"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10  (MD)","685.00","178.10","P+"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Champion Term II 10","685.00","178.10","P+"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus II 10","685.00","178.10","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","690.00","179.40","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","690.00","179.40","P+"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","700.00","185.50","P+"
"Principal Life Insurance Company        ","A+","10-Year Term","700.00","183.75","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term","700.00","183.75","P+"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","701.00","189.27","P+"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year  (NJ,RI&VA)","710.00","184.60","P+"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus - 10 Year  (MN & VA)","710.00","184.60","P+"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","712.50","191.62","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","715.00","187.79","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","715.00","187.69","P+"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","727.00","189.02","P+"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","735.00","194.78","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","740.00","196.10","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","740.00","196.10","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","740.00","196.10","P+"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","755.00","200.08","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","760.00","197.60","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","760.00","197.60","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","760.00","197.60","Pf"
