"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","Term 10","2,090.00","564.30","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","2,095.86","530.64","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","2,095.86","530.64","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","2,095.86","530.64","Pf"
"NYLIFE Insurance Company of Arizona     ","A++","Term to Age 90 - 10 Year Level Term","2,100.00","559.75","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","2,110.00","548.60","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","2,110.00","548.60","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","2,110.00","548.60","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","2,180.00","588.60","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","2,185.00","579.03","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","2,215.00","586.98","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","2,220.00","579.42","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","2,270.00","601.55","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","2,270.00","601.55","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","2,303.00","610.30","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","2,303.00","610.30","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","2,303.00","610.30","Pf"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","2,305.00","603.91","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","2,305.00","603.91","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term","2,345.00","619.08","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term  (WA)","2,345.00","619.08","Pf"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","2,350.00","596.19","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","2,375.00","617.50","Pf"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","2,375.00","617.50","Pf"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10  (MD)","2,375.00","617.50","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Champion Term II 10","2,375.00","617.50","Pf"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus II 10","2,375.00","617.50","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","2,412.00","627.12","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","2,455.00","644.44","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","2,465.00","647.06","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","2,485.00","658.53","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","2,490.00","647.40","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","2,490.00","647.40","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","2,490.00","647.40","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","2,495.00","648.70","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","2,495.00","648.70","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year  (NJ,RI&VA)","2,505.00","651.30","Pf"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus - 10 Year  (MN & VA)","2,505.00","651.30","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","2,515.00","653.90","Pf"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","2,535.00","659.10","Pf"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","2,535.00","659.10","Pf"
"Aurora National Life Assurance Company  ","","10-Year Term","2,560.00","678.40","Rg"
"Woman's Life Insurance Society          ","A-","Ten Year Renewable and Convertible Term","2,565.00","718.20","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) - 10 Year Term II","2,575.00","682.38","Pf"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","2,580.00","670.60","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","2,580.00","670.80","Pf"
"Union Central Life Insurance Company    ","A","Keystone Term 10","2,580.00","670.60","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","2,595.00","726.60","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","2,600.00","676.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","2,610.00","704.70","Pf"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","2,612.00","705.24","Pf"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","2,615.00","698.85","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","2,615.00","745.28","Pf"
"Household Life Insurance Company        ","A","10 Year Term","2,630.00","710.10","Rg"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","2,650.00","702.25","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","2,690.00","712.85","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","2,690.00","712.85","Pf"
"Stonebridge Life Insurance Company      ","A+","Stonebridge Term - 10 Year","2,720.00","707.20","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","2,740.00","712.40","Pf"
