"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","Term 10","330.00","89.10","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","345.00","89.70","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","345.00","89.70","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","345.00","89.70","P+"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","350.00","94.50","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","355.00","92.30","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","355.00","92.30","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","355.00","92.66","P+"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","355.00","92.30","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","358.00","94.87","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","358.00","94.87","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","358.00","94.87","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","360.00","93.60","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","361.98","91.55","P+"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","361.98","91.55","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","361.98","91.55","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","364.00","96.46","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","364.00","96.46","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","365.00","96.73","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","365.00","94.90","P+"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","365.05","92.64","P+"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","370.00","99.44","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","370.00","96.20","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","370.00","105.45","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","370.00","96.20","P+"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","370.00","96.20","P+"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10  (MD)","370.00","96.20","P+"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Champion Term II 10","370.00","96.20","P+"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus II 10","370.00","96.20","P+"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","375.00","97.30","P+"
"Union Central Life Insurance Company    ","A","Keystone Term 10","375.00","97.30","P+"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","379.00","102.33","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","379.00","102.33","P+"
"","","","379.00","102.33","P+"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year  (NJ,RI&VA)","380.00","98.80","P+"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus - 10 Year  (MN & VA)","380.00","98.80","P+"
"Principal Life Insurance Company        ","A+","10-Year Term","385.00","101.06","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term","385.00","101.06","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","385.00","102.03","P+"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","390.00","101.40","P+"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","390.00","101.40","P+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","390.00","102.18","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","390.00","102.18","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","390.00","103.35","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","390.00","103.35","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10","395.00","103.69","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","400.75","104.20","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","400.75","104.20","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","405.00","107.33","P+"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","412.50","111.84","P+"
