"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","175.00","46.38","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","182.50","47.45","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","182.50","47.45","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","182.50","47.45","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","184.39","46.66","P+"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","184.39","46.66","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","184.39","46.66","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","185.00","48.10","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","185.00","48.10","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","185.00","48.10","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","185.00","48.10","P+"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","185.00","48.10","P+"
"Ohio National Life Assurance Corporation","A+","Term 10","187.50","50.63","P+"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","187.50","49.69","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","190.00","50.35","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","192.50","51.01","P+"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","192.50","51.98","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","192.50","51.01","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","194.00","51.41","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","194.00","51.41","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","195.50","51.81","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","195.50","51.81","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","195.50","51.81","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","197.50","51.35","P+"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","200.00","51.80","P+"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","200.00","54.05","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","200.00","57.00","P+"
"Union Central Life Insurance Company    ","A","Keystone Term 10","200.00","51.80","P+"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","202.50","51.39","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","205.00","53.30","P+"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","205.00","53.30","P+"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10  (MD)","205.00","53.30","P+"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Champion Term II 10","205.00","53.30","P+"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus II 10","205.00","53.30","P+"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","206.50","55.76","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","206.50","55.76","P+"
"","","","206.50","55.76","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","209.50","54.47","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","209.50","54.47","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","212.50","55.46","P+"
"Principal Life Insurance Company        ","A+","10-Year Term","212.50","55.78","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term","212.50","55.78","P+"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year  (NJ,RI&VA)","212.50","55.25","P+"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus - 10 Year  (MN & VA)","212.50","55.25","P+"
"Aviva Life and Annuity Company          ","A","10 Year Term 01-2010","215.00","55.90","P+"
"Aviva Life and Annuity of New York      ","A","Term 10 01-2010","215.00","55.90","P+"
"EMC National Life Company               ","B++","EMCNL Term - 10 Year","215.00","56.98","P+"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","217.50","57.64","P+"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","220.00","57.20","P+"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","220.00","57.20","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","225.00","58.50","Pf"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","225.00","59.63","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","225.00","58.50","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","225.00","58.50","Pf"
