"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","155.00","40.30","P+"
"Ohio National Life Assurance Corporation","A+","Term 10","155.00","41.85","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","155.00","40.30","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","155.00","40.30","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","159.63","40.38","P+"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","159.63","40.38","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","159.63","40.38","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","160.00","41.60","P+"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","160.00","43.20","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","160.00","41.60","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","165.00","43.73","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","165.00","43.73","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","169.00","44.79","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","169.00","44.79","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","170.00","44.20","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","170.00","44.20","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","170.00","44.37","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","170.00","45.05","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","170.00","45.05","P+"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","170.00","44.20","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","173.00","45.85","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","173.00","45.85","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","173.00","45.85","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","179.00","48.33","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","180.00","46.80","P+"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","180.00","46.60","P+"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","180.00","48.71","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","180.00","51.30","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","180.00","47.70","P+"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","180.00","45.69","P+"
"Union Central Life Insurance Company    ","A","Keystone Term 10","180.00","46.60","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","180.50","46.93","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","180.50","46.93","P+"
"Aviva Life and Annuity Company          ","A","10 Year Term 01-2010","185.00","48.10","P+"
"Aviva Life and Annuity of New York      ","A","Term 10 01-2010","185.00","48.10","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","185.00","48.10","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","185.00","49.03","P+"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","185.00","49.03","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","185.00","48.10","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","185.00","48.10","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","185.00","48.10","P+"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","185.00","48.10","P+"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10  (MD)","185.00","48.10","P+"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Champion Term II 10","185.00","48.10","P+"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus II 10","185.00","48.10","P+"
