"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Government Personnel Mutual Life        ","A-","Mark X - 10 Year Level Term","280.00","73.36","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","294.45","74.49","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","294.45","74.49","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","294.45","74.49","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","297.50","78.84","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10","297.50","80.33","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","307.50","79.95","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","307.50","79.95","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","307.50","81.49","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","307.50","79.95","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","310.00","83.70","Pf"
"Woman's Life Insurance Society          ","A-","Ten Year Renewable and Convertible Term","310.00","86.80","Pf"
"NYLIFE Insurance Company of Arizona     ","A++","Term to Age 90 - 10 Year Level Term","312.50","86.06","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","315.00","81.90","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","315.00","81.90","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","317.50","84.14","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","317.50","84.14","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","320.00","83.20","Pf"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","320.00","84.80","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","327.50","85.15","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","327.50","85.15","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","327.50","85.15","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","328.00","86.92","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","328.00","86.92","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","328.00","86.92","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","330.00","85.80","Pf"
"EMC National Life Company               ","B++","EMCNL Term - 10 Year","332.50","88.11","Pf"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","335.00","84.99","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","337.50","89.44","Pf"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","340.00","88.40","Pf"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10  (MD)","340.00","88.40","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Champion Term II 10","340.00","88.40","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year  (NJ,RI&VA)","340.00","88.40","Pf"
