"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","343.00","90.90","Pf"
"NYLIFE Insurance Company of Arizona     ","A++","Term to Age 90 - 10 Year Level Term","350.00","96.00","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10","354.00","95.58","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","366.00","96.99","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","367.00","97.26","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","367.00","97.26","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","367.00","97.26","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","367.00","95.42","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","369.00","99.63","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","380.00","98.80","Pf"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","383.00","102.91","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","383.00","109.16","Pf"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","383.00","97.20","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","384.00","99.84","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","384.00","99.84","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year  (NJ,RI&VA)","384.00","99.84","Pf"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus - 10 Year  (MN & VA)","384.00","99.84","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","384.00","99.84","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","385.00","100.10","Pf"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","390.00","101.40","Pf"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10  (MD)","390.00","101.40","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Champion Term II 10","390.00","101.40","Pf"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus II 10","390.00","101.40","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (50K-199K)","390.91","98.95","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (50K-199K)","390.91","98.95","Pf"
