"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","117.00","30.42","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","117.00","30.42","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","117.00","30.42","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (50K-199K)","118.67","30.03","P+"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (50K-199K)","118.67","30.03","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (50K-199K)","118.67","30.03","P+"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","120.00","31.80","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","122.00","32.33","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","122.00","31.72","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","122.00","31.72","P+"
"Ohio National Life Assurance Corporation","A+","Term 10","126.00","34.02","P+"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","128.00","33.08","P+"
"Government Personnel Mutual Life        ","A-","Mark X - 10 Year Level Term","128.00","33.54","P+"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","128.00","33.92","P+"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","128.00","34.56","P+"
"Union Central Life Insurance Company    ","A","Keystone Term 10","128.00","33.08","P+"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","130.00","33.80","P+"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","130.00","33.80","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","131.00","34.72","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","131.00","34.72","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","133.00","35.25","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","133.00","35.25","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","133.00","35.25","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","133.50","34.71","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","133.50","34.71","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","136.00","35.36","P+"
"EMC National Life Company               ","B++","EMCNL Term - 10 Year","136.00","36.04","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","137.00","36.31","P+"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","137.00","34.80","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","137.00","36.31","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","138.00","35.88","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","138.00","35.88","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","138.00","35.88","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","138.00","35.88","P+"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","138.00","35.88","P+"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10  (MD)","138.00","35.88","P+"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Champion Term II 10","138.00","35.88","P+"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus II 10","138.00","35.88","P+"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","139.00","37.76","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","139.00","39.62","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (50K-199K)","139.89","35.40","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (50K-199K)","139.89","35.40","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (50K-199K)","139.89","35.40","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","140.00","36.40","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","140.00","36.40","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","140.00","36.40","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","140.00","36.40","P+"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","140.00","37.10","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","140.00","36.40","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","141.00","37.37","Pf"
"Aviva Life and Annuity Company          ","A","10 Year Term 01-2010","142.00","36.92","P+"
"Aviva Life and Annuity of New York      ","A","Term 10 01-2010","142.00","36.92","P+"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year  (NJ,RI&VA)","142.00","36.92","P+"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus - 10 Year  (MN & VA)","142.00","36.92","P+"
