"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","Term 10","1,385.00","373.95","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","1,415.00","367.90","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","1,415.00","367.90","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","1,415.00","374.98","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","1,415.00","367.90","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","1,418.00","375.77","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","1,418.00","375.77","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","1,418.00","375.77","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","1,437.05","363.66","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","1,437.05","363.66","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","1,437.05","363.66","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","1,450.00","391.50","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","1,465.00","380.90","Pf"
"NYLIFE Insurance Company of Arizona     ","A++","Term to Age 90 - 10 Year Level Term","1,470.00","392.80","Pf"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","1,470.00","372.84","Pf"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","1,485.00","397.14","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","1,485.00","423.23","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","1,485.00","386.10","Pf"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","1,485.00","386.10","Pf"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10  (MD)","1,485.00","386.10","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Champion Term II 10","1,485.00","386.10","Pf"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus II 10","1,485.00","386.10","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","1,490.00","388.89","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","1,496.00","386.92","Pf"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","1,505.00","394.31","Pf"
