"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","810.00","218.70","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","845.00","228.15","P+"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","845.00","223.92","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","850.00","221.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","855.00","222.30","P+"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","855.00","226.57","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","855.00","222.30","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","855.25","219.76","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","860.00","223.60","P+"
"Midland National Life Insurance Company ","A+","Premier CS5 - 10 Year Term","860.00","230.27","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10 Gen 6","860.00","245.10","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","860.00","223.60","P+"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","875.00","228.20","P+"
"American National Insurance Company     ","A","ANICO Signature Term 10","880.00","233.20","P+"
"American National Life Ins Company of NY","A","ANICO Signature Term 10","880.00","233.20","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","880.00","228.80","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (PA & TX)","880.00","228.80","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","880.00","228.80","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10","880.00","228.80","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (PA & TX)","880.00","228.80","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","880.00","228.80","P+"
"Standard Life and Accident Insurance Co ","A","Advantage Shield Term 10","880.00","233.20","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","885.00","234.52","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","885.00","234.52","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","885.00","234.52","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","890.00","231.40","P+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","900.00","235.80","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","900.00","235.80","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","905.00","239.82","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term  (CA & NY)","905.00","236.21","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","905.00","239.82","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","905.00","239.82","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","905.00","235.30","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","905.00","235.30","P+"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","924.00","249.48","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","924.00","249.48","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","925.00","249.75","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10","935.00","252.45","P+"
"Principal Life Insurance Company        ","A+","10-Year Term","935.00","245.44","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term","935.00","245.44","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","940.00","245.34","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","950.00","246.80","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","950.00","246.80","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","950.00","256.50","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","950.00","256.50","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","950.75","247.19","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","950.75","247.19","P+"
"Hartford Life and Annuity Insurance Co  ","A-","Hartford Bicentennial Term 10","955.00","248.30","P+"
"Hartford Life Insurance Company         ","A-","Hartford Bicentennial Term 10","955.00","248.30","P+"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","957.00","248.82","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","969.00","261.63","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","969.00","261.63","P+"
"American United Life Insurance Company  ","A+","American Protector Plus - LTP 10/10","970.00","N/A","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","970.00","257.05","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","985.00","256.10","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","985.00","256.10","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","990.00","267.30","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","1,000.00","260.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","1,000.00","260.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","1,010.00","262.60","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","1,015.00","263.90","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","1,015.00","284.20","Pf"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","1,015.00","269.94","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","1,015.00","274.05","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","1,015.00","263.90","Pf"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","1,015.26","260.87","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","1,020.00","275.40","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","1,025.00","271.62","P+"
"Illinois Mutual Life Insurance Company  ","B++","10-Year Term","1,025.00","271.62","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","1,040.00","270.40","Pf"
"American National Insurance Company     ","A","ANICO Signature Term 10","1,045.00","276.92","Pf"
"American National Life Ins Company of NY","A","ANICO Signature Term 10","1,045.00","276.92","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","1,045.00","271.70","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (PA & TX)","1,045.00","271.70","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","1,045.00","271.70","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","1,045.00","271.70","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (PA & TX)","1,045.00","271.70","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","1,045.00","271.70","Pf"
"Midland National Life Insurance Company ","A+","Premier CS5 - 10 Year Term","1,045.00","279.66","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10 Gen 6","1,045.00","297.82","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","1,045.00","276.92","P+"
