"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","271.00","73.17","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","276.00","77.28","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","281.00","75.87","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","295.00","78.17","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","305.00","79.30","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","305.00","79.30","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","306.00","85.68","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","309.00","80.34","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","315.00","83.47","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","316.00","82.16","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","317.00","85.59","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","320.00","83.20","Pf"
"American United Life Insurance Company  ","A+","American Protector Plus - LTP 10/10","324.00","N/A","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","327.00","85.02","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","327.00","85.02","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","330.00","85.60","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","330.00","85.60","Pf"
"Illinois Mutual Life Insurance Company  ","B++","10-Year Term","330.00","87.45","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","333.50","91.71","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","333.50","91.71","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","334.00","86.84","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","334.00","86.84","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","334.00","88.51","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","334.00","88.51","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","334.00","88.51","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","335.00","87.10","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","335.00","88.77","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","335.00","88.77","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","339.00","88.14","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","340.00","90.10","Rg"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","341.00","93.62","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","349.00","94.23","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","349.00","92.48","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","349.00","94.23","Pf"
"Sagicor Life Insurance Company          ","A-","10 Year Term  (Simplified Issue)","357.00","94.60","Pf"
"Midland National Life Insurance Company ","A+","Premier CS5 - 10 Year Term","366.00","98.37","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10 Gen 6","366.00","104.31","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","367.00","97.25","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","369.00","97.78","Pf"
"Hartford Life and Annuity Insurance Co  ","A-","Hartford Bicentennial Term 10","369.00","95.94","Pf"
"Hartford Life Insurance Company         ","A-","Hartford Bicentennial Term 10","369.00","95.94","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","370.00","103.60","Rg"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","371.00","96.46","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","371.00","96.46","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","373.00","104.44","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","375.00","97.50","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","375.00","97.50","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","381.00","99.06","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","381.00","99.06","Rg"
"Grange Life Insurance Company           ","A-","Select Choice Level Term 10 year","384.00","107.52","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","386.00","100.36","Rg"
"Assurity Life Insurance Company         ","A-","Non Med Term 350 - 10 Year Level","387.00","102.17","P+"
"Aurora National Life Assurance Company  ","","10-Year Term","390.00","103.35","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","391.00","101.66","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","391.00","101.66","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","396.00","104.94","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","398.00","105.47","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","399.00","107.73","Rg"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","400.00","112.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","400.00","103.56","Pf"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","401.00","108.27","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","401.00","108.27","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","404.00","107.06","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","404.00","107.06","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","405.00","109.35","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","410.00","108.65","Rg"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","410.00","106.60","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","411.00","110.97","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","411.00","108.91","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","411.00","110.97","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","412.00","107.12","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (PA & TX)","412.00","107.12","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","412.00","107.12","Pf"
