"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","107.50","29.03","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","112.50","30.38","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","115.00","29.90","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","115.00","29.90","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","115.27","29.62","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","117.50","30.55","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","117.50","30.55","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","120.00","31.20","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","129.00","34.83","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","129.00","34.83","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","130.00","33.80","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","130.00","35.10","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","130.00","33.80","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","130.00","35.10","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","130.00","34.45","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","130.00","35.10","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","130.00","33.80","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","130.00","33.80","P+"
"American United Life Insurance Company  ","A+","American Protector Plus - LTP 10/10","132.50","N/A","P+"
"Midland National Life Insurance Company ","A+","Premier CS5 - 10 Year Term","132.50","36.03","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10 Gen 6","132.50","37.76","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","134.00","36.18","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","137.50","35.55","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","137.50","35.55","P+"
"Aviva Life and Annuity Company          ","A-","10 Year Term 01-2010","137.50","35.75","P+"
"Aviva Life and Annuity of New York      ","A-","Term 10 01-2010","137.50","35.75","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","137.50","35.75","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","137.50","35.75","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","137.50","35.75","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","137.50","37.13","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","137.50","36.44","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","137.50","36.44","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","137.50","36.44","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","137.50","35.75","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","137.63","35.78","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","137.63","35.78","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","137.78","35.40","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","140.00","36.40","P+"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","140.00","39.20","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","142.50","37.76","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","142.50","37.76","P+"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","142.50","37.76","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","142.50","37.76","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","142.50","37.05","P+"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","145.00","37.70","P+"
"Hartford Life and Annuity Insurance Co  ","A-","Hartford Bicentennial Term 10","145.00","37.70","P+"
