"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","334.00","90.18","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","349.00","94.23","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","364.00","101.92","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","366.00","96.99","Pf"
"Midland National Life Insurance Company ","A+","Premier CS5 - 10 Year Term","380.00","102.11","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10 Gen 6","380.00","108.30","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","383.00","101.49","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","383.00","99.58","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","383.00","99.58","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","384.00","99.84","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","384.00","99.84","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","385.00","100.10","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","389.00","101.14","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","391.00","103.61","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","391.00","103.61","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","391.00","103.61","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","391.00","101.66","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","398.00","105.47","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","398.00","105.47","Pf"
"Illinois Mutual Life Insurance Company  ","B++","10-Year Term","400.00","106.00","Pf"
"American United Life Insurance Company  ","A+","American Protector Plus - LTP 10/10","409.00","N/A","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","410.00","106.40","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","410.00","106.40","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","415.50","114.26","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","415.50","114.26","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","417.00","108.42","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","417.00","108.42","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","422.00","109.72","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","426.00","110.76","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","426.00","119.28","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","429.00","116.94","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","435.00","117.45","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","437.00","122.36","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","443.00","117.39","Pf"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","443.00","119.61","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","443.00","119.61","Pf"
"Sagicor Life Insurance Company          ","A-","10 Year Term  (Simplified Issue)","443.00","117.39","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","448.00","116.48","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","448.00","116.48","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","453.00","117.78","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","454.00","122.58","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","454.00","120.31","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","454.00","122.58","Pf"
"Grange Life Insurance Company           ","A-","Select Choice Level Term 10 year","457.00","127.96","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","460.00","119.09","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","460.00","120.36","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","463.00","122.69","Rg"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","468.00","124.02","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","472.00","127.44","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","480.00","129.60","Pf"
"Hartford Life and Annuity Insurance Co  ","A-","Hartford Bicentennial Term 10","480.00","124.80","Pf"
"Hartford Life Insurance Company         ","A-","Hartford Bicentennial Term 10","480.00","124.80","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","480.00","124.80","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","480.00","124.80","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","482.00","130.14","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","491.00","130.11","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","492.00","130.38","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","493.00","128.18","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","493.00","128.18","Pf"
"Midland National Life Insurance Company ","A+","Premier CS5 - 10 Year Term","504.00","135.22","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 10 Gen 6","504.00","143.64","Rg"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","505.00","141.40","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","507.00","131.82","Rg"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","507.00","131.82","Rg"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","507.00","131.82","Rg"
"Aurora National Life Assurance Company  ","","10-Year Term","508.00","134.62","Rg"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","510.00","132.60","Rg"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","511.00","132.86","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","513.00","135.94","Rg"
"Aviva Life and Annuity Company          ","A-","10 Year Term 01-2010","515.00","133.90","Pf"
"Aviva Life and Annuity of New York      ","A-","Term 10 01-2010","515.00","133.90","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","518.00","134.68","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term","518.00","137.27","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","518.00","137.27","Rg"
"Assurity Life Insurance Company         ","A-","Non Med Term 350 - 10 Year Level","520.00","137.28","P+"
